0.0027,-0.0360,-0.0049,0.0027,-0.0342,-0.0104,-0.0034,-0.0308,-0.0177,-0.0037,-0.0299,-0.0131,-0.0079,-0.0299,-0.0131,-0.0067,-0.0415,-0.0119,-0.0015,-0.0446,-0.0199,-0.0064,-0.0418,-0.0134,-0.0137,-0.0342,-0.0089,-0.0107,-0.0342,-0.0137,-0.0037,-0.0290,-0.0110,0.0015,-0.0305,-0.0052,-0.0027,-0.0321,-0.0018,-0.0125,-0.0290,0.0021,-0.0064,-0.0388,0.0031,-0.0076,-0.0360,-0.0015,-0.0122,-0.0305,-0.0070,-0.0095,-0.0186,-0.0162,-0.0031,-0.0211,-0.0168,-0.0037,-0.0302,-0.0119,-0.0031,-0.0354,-0.0082,-0.0003,-0.0305,-0.0110,0.0003,-0.0327,-0.0101,0.0027,-0.0367,-0.0058,0.0027,-0.0247,-0.0003,Hand
0.0006,-0.0376,-0.0159,0.0012,-0.0254,-0.0128,-0.0064,-0.0202,-0.0027,-0.0119,-0.0247,0.0046,-0.0202,-0.0342,0.0064,-0.0162,-0.0360,0.0052,-0.0095,-0.0382,-0.0067,-0.0009,-0.0376,-0.0107,-0.0015,-0.0284,-0.0119,-0.0040,-0.0357,-0.0076,0.0018,-0.0360,-0.0076,0.0015,-0.0333,-0.0153,0.0031,-0.0305,-0.0125,0.0043,-0.0254,-0.0162,-0.0034,-0.0171,-0.0131,-0.0052,-0.0192,-0.0070,-0.0092,-0.0400,-0.0162,-0.0055,-0.0458,-0.0147,-0.0119,-0.0363,-0.0073,-0.0122,-0.0394,-0.0104,-0.0064,-0.0382,-0.0122,-0.0049,-0.0278,-0.0086,-0.0116,-0.0281,-0.0086,-0.0086,-0.0379,-0.0043,0.0015,-0.0403,-0.0079,Hand
-0.0061,-0.0266,-0.0104,0.0018,-0.0373,-0.0147,0.0076,-0.0394,-0.0095,-0.0024,-0.0263,-0.0034,-0.0147,-0.0312,-0.0031,-0.0098,-0.0388,-0.0021,-0.0061,-0.0324,-0.0104,-0.0049,-0.0324,-0.0144,-0.0043,-0.0302,-0.0082,-0.0031,-0.0415,-0.0131,-0.0031,-0.0464,-0.0183,-0.0031,-0.0480,-0.0232,-0.0024,-0.0434,-0.0183,-0.0067,-0.0278,-0.0199,-0.0058,-0.0345,-0.0266,-0.0009,-0.0425,-0.0260,-0.0034,-0.0403,-0.0211,-0.0092,-0.0425,-0.0177,-0.0095,-0.0425,-0.0104,-0.0052,-0.0345,-0.0131,-0.0104,-0.0315,-0.0101,-0.0131,-0.0324,-0.0037,-0.0037,-0.0370,0.0027,-0.0040,-0.0409,-0.0012,-0.0049,-0.0449,-0.0107,Hand
-0.0049,-0.0345,0.0027,-0.0043,-0.0308,-0.0027,-0.0003,-0.0281,-0.0040,-0.0021,-0.0324,-0.0037,-0.0086,-0.0437,-0.0037,-0.0003,-0.0333,-0.0067,-0.0070,-0.0318,-0.0180,-0.0116,-0.0409,-0.0189,-0.0101,-0.0376,-0.0174,-0.0101,-0.0275,-0.0153,-0.0049,-0.0284,-0.0211,-0.0055,-0.0400,-0.0202,-0.0092,-0.0415,-0.0171,-0.0024,-0.0351,-0.0159,-0.0064,-0.0290,-0.0101,-0.0040,-0.0367,-0.0092,-0.0086,-0.0391,-0.0082,-0.0046,-0.0348,-0.0061,-0.0055,-0.0357,-0.0052,0.0009,-0.0412,-0.0067,-0.0015,-0.0397,-0.0046,-0.0070,-0.0339,-0.0067,-0.0024,-0.0348,-0.0092,-0.0006,-0.0345,-0.0156,-0.0101,-0.0250,-0.0101,Hand
-0.0021,-0.0363,-0.0168,-0.0070,-0.0266,-0.0116,-0.0086,-0.0195,-0.0168,-0.0021,-0.0287,-0.0238,0.0009,-0.0174,-0.0226,-0.0012,-0.0281,-0.0180,-0.0009,-0.0415,-0.0113,-0.0076,-0.0437,-0.0046,-0.0147,-0.0412,0.0027,-0.0086,-0.0357,0.0037,-0.0107,-0.0336,0.0034,-0.0027,-0.0266,-0.0027,-0.0137,-0.0315,-0.0043,-0.0009,-0.0363,-0.0003,-0.0058,-0.0235,-0.0031,-0.0058,-0.0391,-0.0116,0.0003,-0.0409,-0.0177,-0.0046,-0.0339,-0.0189,-0.0101,-0.0257,-0.0199,-0.0021,-0.0260,-0.0113,-0.0003,-0.0382,-0.0205,-0.0037,-0.0443,-0.0144,-0.0034,-0.0321,-0.0119,-0.0031,-0.0403,-0.0107,0.0018,-0.0370,-0.0049,Hand
-0.0092,-0.0284,-0.0055,-0.0049,-0.0333,0.0058,0.0012,-0.0324,-0.0021,0.0003,-0.0336,0.0049,-0.0134,-0.0339,0.0055,-0.0082,-0.0312,0.0003,-0.0021,-0.0250,-0.0034,-0.0073,-0.0284,-0.0034,-0.0052,-0.0260,-0.0086,0.0021,-0.0367,-0.0165,0.0021,-0.0336,-0.0144,-0.0034,-0.0354,-0.0119,-0.0049,-0.0354,-0.0153,0.0012,-0.0333,-0.0171,-0.0058,-0.0275,-0.0113,-0.0073,-0.0315,-0.0086,-0.0064,-0.0278,-0.0113,-0.0055,-0.0247,-0.0073,-0.0040,-0.0302,-0.0031,-0.0070,-0.0308,0.0006,-0.0061,-0.0458,0.0027,-0.0031,-0.0382,0.0031,-0.0070,-0.0391,-0.0043,0.0006,-0.0385,-0.0131,0.0037,-0.0278,-0.0150,Hand
0.0052,-0.0458,-0.0119,0.0086,-0.0388,-0.0122,-0.0058,-0.0357,-0.0162,-0.0052,-0.0425,-0.0113,0.0031,-0.0367,-0.0140,0.0012,-0.0299,-0.0144,-0.0073,-0.0348,-0.0076,-0.0101,-0.0400,-0.0101,-0.0073,-0.0400,-0.0116,-0.0073,-0.0324,-0.0104,-0.0079,-0.0312,-0.0107,-0.0031,-0.0257,-0.0061,-0.0006,-0.0305,-0.0079,-0.0046,-0.0418,-0.0101,-0.0027,-0.0437,-0.0073,-0.0021,-0.0354,-0.0086,-0.0073,-0.0330,-0.0122,-0.0040,-0.0211,-0.0174,-0.0089,-0.0189,-0.0110,-0.0082,-0.0284,-0.0079,-0.0031,-0.0278,-0.0070,-0.0040,-0.0281,-0.0095,-0.0067,-0.0354,-0.0024,-0.0024,-0.0345,0.0021,-0.0031,-0.0333,0.0003,Hand
-0.0018,-0.0409,-0.0208,-0.0024,-0.0434,-0.0199,-0.0034,-0.0406,-0.0168,-0.0079,-0.0312,-0.0150,-0.0058,-0.0370,-0.0116,-0.0037,-0.0467,-0.0107,-0.0003,-0.0425,-0.0113,-0.0064,-0.0379,-0.0067,-0.0055,-0.0455,-0.0119,-0.0070,-0.0464,-0.0110,-0.0037,-0.0406,-0.0104,-0.0018,-0.0370,-0.0101,-0.0037,-0.0376,-0.0095,-0.0043,-0.0391,-0.0189,-0.0021,-0.0284,-0.0180,-0.0012,-0.0318,-0.0064,-0.0024,-0.0308,-0.0113,-0.0003,-0.0305,-0.0086,0.0021,-0.0388,-0.0034,0.0021,-0.0425,-0.0061,-0.0037,-0.0397,-0.0043,-0.0009,-0.0403,-0.0049,0.0055,-0.0302,-0.0021,-0.0064,-0.0260,-0.0086,-0.0024,-0.0421,-0.0125,Hand
-0.0018,-0.0434,-0.0067,0.0055,-0.0373,-0.0101,-0.0137,-0.0284,-0.0079,-0.0073,-0.0205,-0.0131,-0.0046,-0.0232,-0.0150,-0.0046,-0.0293,-0.0168,-0.0037,-0.0305,-0.0110,-0.0052,-0.0308,-0.0092,0.0009,-0.0315,-0.0079,0.0037,-0.0315,-0.0116,-0.0037,-0.0382,-0.0089,-0.0058,-0.0370,-0.0049,-0.0073,-0.0293,-0.0058,-0.0009,-0.0315,-0.0089,-0.0037,-0.0308,-0.0095,-0.0055,-0.0357,-0.0104,-0.0049,-0.0483,-0.0107,-0.0012,-0.0351,-0.0177,0.0015,-0.0336,-0.0260,-0.0049,-0.0211,-0.0214,-0.0095,-0.0257,-0.0180,-0.0058,-0.0412,-0.0192,0.0049,-0.0412,-0.0192,-0.0027,-0.0449,-0.0131,-0.0058,-0.0538,-0.0095,Hand
-0.0049,-0.0296,-0.0082,-0.0043,-0.0250,-0.0104,-0.0061,-0.0266,-0.0101,-0.0067,-0.0345,-0.0040,-0.0061,-0.0321,-0.0076,-0.0055,-0.0324,-0.0107,-0.0101,-0.0308,-0.0131,-0.0012,-0.0324,-0.0131,-0.0024,-0.0305,-0.0125,0.0024,-0.0324,-0.0119,-0.0027,-0.0327,-0.0153,-0.0046,-0.0336,-0.0122,-0.0034,-0.0363,-0.0092,0.0024,-0.0342,-0.0061,-0.0037,-0.0336,-0.0095,-0.0031,-0.0336,-0.0092,-0.0015,-0.0357,-0.0082,-0.0052,-0.0312,-0.0113,-0.0015,-0.0324,-0.0067,0.0003,-0.0296,-0.0098,-0.0058,-0.0290,-0.0086,-0.0027,-0.0357,-0.0101,0.0009,-0.0403,-0.0052,-0.0034,-0.0388,-0.0116,-0.0009,-0.0531,-0.0070,Pocket
0.0021,-0.0318,0.0015,-0.0009,-0.0299,-0.0034,0.0015,-0.0351,-0.0073,0.0018,-0.0290,-0.0089,0.0040,-0.0360,-0.0049,0.0037,-0.0333,-0.0031,0.0012,-0.0342,-0.0070,-0.0046,-0.0452,-0.0067,-0.0043,-0.0562,-0.0089,-0.0049,-0.0586,-0.0147,-0.0055,-0.0644,-0.0159,-0.0037,-0.0699,-0.0174,-0.0024,-0.0712,-0.0189,-0.0031,-0.0736,-0.0220,-0.0052,-0.0819,-0.0226,-0.0006,-0.0886,-0.0229,-0.0012,-0.0764,-0.0257,-0.0037,-0.0761,-0.0208,-0.0027,-0.0660,-0.0226,-0.0052,-0.0663,-0.0238,0.0027,-0.0596,-0.0238,-0.0040,-0.0544,-0.0217,-0.0027,-0.0483,-0.0254,-0.0034,-0.0507,-0.0241,-0.0113,-0.0440,-0.0324,Pocket
-0.0076,-0.0275,-0.0174,-0.0095,-0.0351,-0.0131,-0.0128,-0.0367,-0.0150,-0.0180,-0.0388,-0.0134,-0.0183,-0.0351,-0.0150,-0.0131,-0.0336,-0.0156,-0.0147,-0.0327,-0.0153,-0.0128,-0.0321,-0.0125,-0.0104,-0.0357,-0.0125,-0.0061,-0.0373,-0.0159,-0.0058,-0.0360,-0.0137,-0.0061,-0.0281,-0.0205,-0.0055,-0.0281,-0.0186,-0.0046,-0.0296,-0.0144,-0.0064,-0.0348,-0.0144,-0.0040,-0.0257,-0.0101,-0.0040,-0.0296,-0.0107,-0.0058,-0.0315,-0.0153,-0.0104,-0.0318,-0.0089,-0.0122,-0.0296,-0.0076,-0.0095,-0.0342,-0.0137,-0.0122,-0.0363,-0.0131,-0.0073,-0.0324,-0.0086,-0.0073,-0.0296,-0.0082,-0.0049,-0.0238,-0.0116,Pocket
-0.0043,-0.0296,-0.0110,-0.0012,-0.0287,-0.0092,-0.0006,-0.0324,-0.0134,-0.0052,-0.0336,-0.0073,-0.0018,-0.0373,-0.0089,-0.0012,-0.0299,-0.0079,-0.0067,-0.0348,-0.0086,-0.0055,-0.0373,-0.0092,-0.0073,-0.0418,-0.0095,-0.0070,-0.0394,-0.0073,-0.0119,-0.0351,-0.0089,0.0018,-0.0278,-0.0055,-0.0095,-0.0284,-0.0113,-0.0073,-0.0263,-0.0104,-0.0034,-0.0284,-0.0156,0.0006,-0.0217,-0.0162,0.0027,-0.0214,-0.0174,-0.0018,-0.0235,-0.0159,-0.0061,-0.0260,-0.0195,-0.0040,-0.0336,-0.0150,-0.0058,-0.0299,-0.0089,-0.0064,-0.0312,-0.0104,-0.0058,-0.0327,-0.0052,-0.0037,-0.0412,-0.0095,-0.0031,-0.0394,-0.0156,Pocket
0.0015,-0.0272,-0.0021,-0.0089,-0.0363,-0.0110,-0.0104,-0.0425,-0.0186,-0.0101,-0.0412,-0.0226,-0.0104,-0.0385,-0.0223,-0.0110,-0.0379,-0.0186,-0.0101,-0.0360,-0.0159,-0.0104,-0.0379,-0.0144,-0.0153,-0.0342,-0.0125,-0.0104,-0.0192,-0.0140,-0.0116,-0.0195,-0.0122,-0.0076,-0.0226,-0.0098,-0.0076,-0.0235,-0.0089,-0.0067,-0.0229,-0.0110,-0.0058,-0.0290,-0.0156,-0.0046,-0.0299,-0.0140,-0.0052,-0.0272,-0.0137,-0.0012,-0.0281,-0.0156,0.0009,-0.0360,-0.0125,0.0015,-0.0357,-0.0095,0.0012,-0.0345,0.0003,-0.0058,-0.0318,0.0003,-0.0006,-0.0284,-0.0006,-0.0012,-0.0266,-0.0027,0.0015,-0.0232,-0.0015,Pocket
-0.0064,-0.0272,-0.0162,-0.0070,-0.0293,-0.0174,-0.0046,-0.0373,-0.0147,-0.0037,-0.0388,-0.0140,-0.0070,-0.0415,-0.0144,-0.0092,-0.0418,-0.0098,-0.0079,-0.0394,-0.0098,-0.0052,-0.0363,-0.0086,-0.0064,-0.0348,-0.0086,0.0012,-0.0305,-0.0067,0.0040,-0.0263,-0.0037,0.0061,-0.0281,-0.0052,0.0058,-0.0241,-0.0079,0.0086,-0.0244,-0.0067,-0.0012,-0.0247,-0.0119,0.0006,-0.0327,-0.0098,-0.0012,-0.0373,-0.0070,-0.0052,-0.0351,-0.0092,-0.0021,-0.0296,-0.0058,0.0012,-0.0275,-0.0098,-0.0076,-0.0226,-0.0119,-0.0095,-0.0257,-0.0113,-0.0046,-0.0327,-0.0079,-0.0043,-0.0431,-0.0073,-0.0067,-0.0418,-0.0113,Pocket
-0.0003,-0.0284,-0.0082,-0.0021,-0.0302,-0.0064,-0.0021,-0.0312,-0.0098,-0.0079,-0.0351,-0.0131,-0.0040,-0.0385,-0.0134,-0.0061,-0.0379,-0.0119,-0.0024,-0.0400,-0.0076,-0.0061,-0.0363,-0.0147,-0.0070,-0.0391,-0.0131,-0.0110,-0.0357,-0.0180,-0.0128,-0.0373,-0.0205,-0.0107,-0.0354,-0.0183,-0.0113,-0.0367,-0.0128,-0.0073,-0.0318,-0.0144,-0.0055,-0.0333,-0.0147,-0.0119,-0.0354,-0.0131,-0.0037,-0.0339,-0.0104,-0.0064,-0.0360,-0.0086,-0.0043,-0.0333,-0.0089,-0.0079,-0.0250,-0.0101,-0.0040,-0.0275,-0.0089,-0.0061,-0.0324,-0.0122,-0.0092,-0.0302,-0.0116,-0.0098,-0.0312,-0.0107,-0.0119,-0.0293,-0.0177,Pocket
-0.0021,-0.0318,-0.0098,-0.0040,-0.0272,-0.0070,-0.0049,-0.0284,-0.0082,-0.0079,-0.0269,-0.0089,-0.0049,-0.0278,-0.0021,-0.0061,-0.0266,-0.0086,-0.0024,-0.0284,-0.0061,-0.0034,-0.0290,-0.0089,-0.0027,-0.0290,-0.0061,-0.0101,-0.0308,-0.0125,-0.0082,-0.0312,-0.0147,-0.0034,-0.0278,-0.0086,-0.0015,-0.0315,-0.0122,-0.0061,-0.0308,-0.0159,-0.0061,-0.0321,-0.0162,-0.0040,-0.0312,-0.0153,-0.0040,-0.0321,-0.0113,-0.0061,-0.0315,-0.0128,-0.0086,-0.0312,-0.0086,-0.0061,-0.0370,-0.0067,-0.0037,-0.0385,-0.0098,-0.0052,-0.0354,-0.0061,-0.0107,-0.0339,-0.0089,-0.0128,-0.0333,-0.0128,-0.0101,-0.0379,-0.0095,Pocket
-0.0082,-0.0250,-0.0153,-0.0052,-0.0260,-0.0128,-0.0031,-0.0330,-0.0086,-0.0018,-0.0290,-0.0086,-0.0082,-0.0324,-0.0147,-0.0046,-0.0348,-0.0140,-0.0058,-0.0330,-0.0128,-0.0076,-0.0296,-0.0107,-0.0098,-0.0220,-0.0086,-0.0082,-0.0232,-0.0128,-0.0079,-0.0284,-0.0144,-0.0070,-0.0312,-0.0116,-0.0049,-0.0315,-0.0076,-0.0064,-0.0333,-0.0095,-0.0034,-0.0348,-0.0137,-0.0061,-0.0425,-0.0064,-0.0055,-0.0360,-0.0086,-0.0052,-0.0373,-0.0137,-0.0027,-0.0391,-0.0086,-0.0006,-0.0339,-0.0079,-0.0012,-0.0290,-0.0070,-0.0061,-0.0345,-0.0113,-0.0058,-0.0324,-0.0131,-0.0049,-0.0318,-0.0153,-0.0043,-0.0275,-0.0110,Pocket
-0.0052,-0.0330,-0.0092,-0.0095,-0.0354,-0.0107,-0.0131,-0.0379,-0.0156,-0.0144,-0.0275,-0.0150,-0.0104,-0.0302,-0.0137,-0.0082,-0.0315,-0.0171,-0.0079,-0.0324,-0.0131,-0.0101,-0.0348,-0.0122,-0.0076,-0.0376,-0.0122,-0.0058,-0.0376,-0.0150,-0.0086,-0.0397,-0.0055,-0.0101,-0.0278,-0.0098,-0.0052,-0.0269,-0.0052,-0.0052,-0.0284,-0.0101,-0.0070,-0.0299,-0.0128,-0.0095,-0.0266,-0.0125,-0.0086,-0.0275,-0.0183,-0.0110,-0.0281,-0.0205,-0.0092,-0.0373,-0.0211,-0.0116,-0.0348,-0.0144,-0.0092,-0.0370,-0.0128,-0.0092,-0.0373,-0.0113,-0.0089,-0.0345,-0.0089,-0.0113,-0.0379,-0.0086,-0.0079,-0.0348,-0.0098,Pocket
-0.0034,-0.0293,-0.0095,-0.0037,-0.0315,-0.0089,-0.0049,-0.0266,-0.0067,-0.0018,-0.0339,-0.0073,0.0003,-0.0269,-0.0086,-0.0061,-0.0254,-0.0092,-0.0015,-0.0272,-0.0067,0.0006,-0.0244,-0.0122,-0.0024,-0.0272,-0.0168,-0.0012,-0.0244,-0.0122,-0.0046,-0.0247,-0.0150,-0.0043,-0.0220,-0.0101,-0.0021,-0.0205,-0.0089,-0.0052,-0.0183,-0.0073,-0.0104,-0.0150,-0.0070,-0.0104,-0.0177,-0.0110,-0.0110,-0.0296,-0.0116,-0.0089,-0.0388,-0.0122,-0.0058,-0.0452,-0.0128,-0.0031,-0.0483,-0.0195,-0.0046,-0.0562,-0.0177,-0.0052,-0.0583,-0.0131,-0.0009,-0.0553,-0.0183,-0.0031,-0.0486,-0.0150,-0.0070,-0.0455,-0.0086,Pocket
-0.0015,-0.0290,-0.0098,-0.0009,-0.0281,-0.0061,-0.0073,-0.0250,-0.0086,-0.0031,-0.0254,-0.0131,-0.0040,-0.0290,-0.0147,-0.0006,-0.0293,-0.0061,-0.0009,-0.0287,-0.0092,-0.0018,-0.0290,-0.0049,-0.0021,-0.0336,-0.0027,0.0021,-0.0290,-0.0040,0.0015,-0.0238,-0.0064,-0.0031,-0.0223,-0.0073,-0.0037,-0.0269,-0.0070,0.0003,-0.0278,-0.0079,-0.0015,-0.0348,-0.0082,-0.0049,-0.0336,-0.0128,-0.0052,-0.0290,-0.0128,-0.0064,-0.0367,-0.0128,-0.0046,-0.0379,-0.0140,-0.0082,-0.0360,-0.0113,-0.0076,-0.0315,-0.0116,-0.0052,-0.0339,-0.0110,-0.0024,-0.0281,-0.0110,-0.0061,-0.0305,-0.0073,-0.0049,-0.0266,-0.0067,Pocket
0.0037,-0.0269,-0.0079,0.0021,-0.0290,-0.0101,0.0021,-0.0263,-0.0113,0.0021,-0.0357,-0.0128,-0.0037,-0.0318,-0.0137,-0.0073,-0.0321,-0.0086,-0.0128,-0.0367,-0.0082,-0.0067,-0.0348,-0.0086,-0.0052,-0.0354,-0.0079,-0.0061,-0.0363,-0.0040,-0.0034,-0.0327,-0.0089,-0.0073,-0.0321,-0.0034,-0.0006,-0.0315,-0.0089,-0.0015,-0.0318,-0.0082,-0.0052,-0.0284,-0.0070,-0.0034,-0.0293,-0.0092,-0.0015,-0.0302,-0.0092,-0.0024,-0.0308,-0.0110,-0.0092,-0.0360,-0.0128,-0.0037,-0.0318,-0.0131,-0.0086,-0.0345,-0.0076,-0.0070,-0.0327,-0.0073,-0.0027,-0.0296,-0.0104,-0.0073,-0.0348,-0.0104,-0.0052,-0.0339,-0.0076,Pocket
0.0009,-0.0308,-0.0061,-0.0009,-0.0324,-0.0024,-0.0031,-0.0299,-0.0095,-0.0021,-0.0339,-0.0073,-0.0049,-0.0339,-0.0119,-0.0049,-0.0324,-0.0073,-0.0012,-0.0373,-0.0089,-0.0037,-0.0348,-0.0095,-0.0058,-0.0299,-0.0098,-0.0055,-0.0287,-0.0128,-0.0082,-0.0305,-0.0092,-0.0052,-0.0250,-0.0116,-0.0027,-0.0247,-0.0098,-0.0037,-0.0296,-0.0067,-0.0049,-0.0333,-0.0082,-0.0067,-0.0272,-0.0098,-0.0055,-0.0327,-0.0043,-0.0015,-0.0312,-0.0076,-0.0076,-0.0363,-0.0067,-0.0061,-0.0315,-0.0101,-0.0012,-0.0321,-0.0092,-0.0037,-0.0293,-0.0101,-0.0009,-0.0290,-0.0086,-0.0049,-0.0318,-0.0104,-0.0006,-0.0284,-0.0043,Pocket
-0.0043,-0.0299,-0.0110,-0.0040,-0.0342,-0.0073,-0.0027,-0.0315,-0.0067,-0.0037,-0.0342,-0.0073,-0.0058,-0.0330,-0.0049,-0.0027,-0.0302,-0.0070,-0.0049,-0.0296,-0.0070,-0.0034,-0.0302,-0.0046,-0.0034,-0.0327,-0.0034,-0.0027,-0.0333,-0.0101,-0.0027,-0.0373,-0.0052,-0.0037,-0.0342,-0.0086,-0.0009,-0.0293,-0.0107,-0.0003,-0.0308,-0.0076,-0.0043,-0.0299,-0.0092,-0.0037,-0.0382,-0.0092,-0.0061,-0.0428,-0.0064,-0.0040,-0.0376,-0.0082,-0.0040,-0.0379,-0.0113,-0.0076,-0.0409,-0.0107,-0.0064,-0.0336,-0.0119,-0.0073,-0.0302,-0.0098,-0.0018,-0.0333,-0.0113,-0.0031,-0.0302,-0.0104,-0.0003,-0.0293,-0.0140,Pocket
-0.0089,-0.0391,-0.0150,-0.0086,-0.0345,-0.0177,-0.0052,-0.0342,-0.0134,-0.0040,-0.0339,-0.0128,-0.0073,-0.0293,-0.0140,-0.0043,-0.0351,-0.0113,-0.0021,-0.0302,-0.0095,-0.0037,-0.0238,-0.0076,-0.0067,-0.0263,-0.0107,-0.0086,-0.0272,-0.0128,-0.0031,-0.0321,-0.0119,-0.0046,-0.0296,-0.0116,-0.0043,-0.0296,-0.0137,-0.0052,-0.0235,-0.0128,-0.0067,-0.0229,-0.0116,-0.0049,-0.0290,-0.0125,-0.0055,-0.0321,-0.0144,-0.0055,-0.0315,-0.0131,-0.0043,-0.0357,-0.0101,-0.0070,-0.0373,-0.0183,-0.0089,-0.0385,-0.0137,-0.0076,-0.0412,-0.0110,-0.0067,-0.0327,-0.0101,-0.0037,-0.0336,-0.0092,-0.0043,-0.0308,-0.0110,Pocket
-0.0040,-0.0275,-0.0095,-0.0015,-0.0281,-0.0110,-0.0067,-0.0266,-0.0137,-0.0061,-0.0260,-0.0125,-0.0043,-0.0235,-0.0119,-0.0046,-0.0321,-0.0101,-0.0021,-0.0367,-0.0073,-0.0006,-0.0339,-0.0082,-0.0024,-0.0345,-0.0107,-0.0037,-0.0345,-0.0092,-0.0055,-0.0360,-0.0140,-0.0037,-0.0388,-0.0079,-0.0037,-0.0330,-0.0122,-0.0049,-0.0266,-0.0171,-0.0049,-0.0299,-0.0076,-0.0040,-0.0281,-0.0095,-0.0061,-0.0278,-0.0140,-0.0024,-0.0318,-0.0119,-0.0073,-0.0247,-0.0082,-0.0067,-0.0275,-0.0144,-0.0110,-0.0238,-0.0122,-0.0104,-0.0351,-0.0137,-0.0043,-0.0330,-0.0116,-0.0082,-0.0257,-0.0104,-0.0134,-0.0235,-0.0134,Pocket
-0.0061,-0.0321,-0.0104,-0.0067,-0.0266,-0.0079,-0.0064,-0.0238,-0.0089,-0.0012,-0.0296,-0.0116,-0.0006,-0.0266,-0.0101,-0.0043,-0.0308,-0.0144,-0.0015,-0.0308,-0.0137,-0.0058,-0.0333,-0.0079,-0.0079,-0.0345,-0.0073,-0.0021,-0.0296,-0.0058,-0.0024,-0.0354,-0.0070,-0.0052,-0.0293,-0.0052,-0.0064,-0.0308,-0.0104,-0.0079,-0.0284,-0.0116,-0.0018,-0.0290,-0.0122,0.0006,-0.0260,-0.0095,-0.0012,-0.0318,-0.0131,-0.0009,-0.0308,-0.0122,-0.0031,-0.0321,-0.0137,-0.0003,-0.0315,-0.0107,-0.0082,-0.0339,-0.0147,-0.0067,-0.0363,-0.0079,-0.0079,-0.0330,-0.0073,-0.0095,-0.0345,-0.0134,-0.0049,-0.0339,-0.0089,Pocket
-0.0009,-0.0354,-0.0095,-0.0049,-0.0342,-0.0134,-0.0043,-0.0324,-0.0107,-0.0040,-0.0321,-0.0098,-0.0073,-0.0339,-0.0101,-0.0101,-0.0302,-0.0110,-0.0082,-0.0382,-0.0113,-0.0015,-0.0348,-0.0049,-0.0046,-0.0357,-0.0043,-0.0018,-0.0336,-0.0095,-0.0009,-0.0312,-0.0137,-0.0009,-0.0281,-0.0058,-0.0009,-0.0287,-0.0061,0.0024,-0.0330,-0.0031,-0.0061,-0.0278,-0.0073,-0.0110,-0.0266,-0.0098,-0.0076,-0.0287,-0.0098,-0.0009,-0.0296,-0.0101,0.0021,-0.0278,-0.0128,0.0031,-0.0321,-0.0147,-0.0012,-0.0318,-0.0082,-0.0009,-0.0293,-0.0058,-0.0067,-0.0296,-0.0095,-0.0055,-0.0327,-0.0110,-0.0021,-0.0336,-0.0110,Pocket
-0.0134,-0.0162,-0.0107,-0.0104,-0.0244,-0.0119,-0.0095,-0.0266,-0.0165,-0.0107,-0.0275,-0.0134,-0.0098,-0.0296,-0.0113,-0.0073,-0.0327,-0.0128,-0.0046,-0.0266,-0.0110,-0.0052,-0.0305,-0.0064,-0.0086,-0.0324,-0.0116,-0.0049,-0.0299,-0.0082,-0.0046,-0.0333,-0.0061,-0.0061,-0.0351,-0.0079,-0.0076,-0.0379,-0.0092,-0.0058,-0.0370,-0.0107,-0.0058,-0.0333,-0.0082,-0.0052,-0.0345,-0.0073,-0.0034,-0.0318,-0.0031,0.0021,-0.0269,-0.0024,-0.0018,-0.0244,-0.0104,-0.0018,-0.0287,-0.0031,-0.0018,-0.0250,-0.0070,-0.0018,-0.0318,-0.0092,-0.0015,-0.0360,-0.0110,-0.0015,-0.0370,-0.0131,-0.0021,-0.0367,-0.0061,Pocket
0.0006,-0.0718,-0.0296,-0.0052,-0.0620,-0.0299,-0.0147,-0.0577,-0.0348,-0.0147,-0.0437,-0.0357,-0.0189,-0.0367,-0.0415,-0.0180,-0.0296,-0.0409,-0.0171,-0.0296,-0.0455,-0.0180,-0.0373,-0.0467,-0.0174,-0.0467,-0.0464,-0.0137,-0.0528,-0.0443,-0.0119,-0.0501,-0.0315,-0.0092,-0.0339,-0.0205,-0.0073,-0.0247,-0.0165,-0.0027,-0.0183,-0.0122,-0.0049,-0.0272,-0.0073,0.0006,-0.0226,-0.0092,0.0061,-0.0299,-0.0116,0.0061,-0.0284,-0.0076,0.0018,-0.0333,-0.0067,0.0021,-0.0373,-0.0104,0.0046,-0.0333,-0.0140,0.0055,-0.0315,-0.0140,-0.0021,-0.0266,-0.0147,-0.0024,-0.0293,-0.0180,-0.0024,-0.0284,-0.0116,Pocket
-0.0040,-0.0421,-0.0159,-0.0067,-0.0458,-0.0113,-0.0046,-0.0431,-0.0049,-0.0015,-0.0373,-0.0070,-0.0052,-0.0272,-0.0067,-0.0061,-0.0287,-0.0086,-0.0006,-0.0308,-0.0067,-0.0043,-0.0281,-0.0119,-0.0064,-0.0266,-0.0113,-0.0067,-0.0244,-0.0150,-0.0076,-0.0284,-0.0186,-0.0040,-0.0336,-0.0162,-0.0079,-0.0339,-0.0159,-0.0055,-0.0302,-0.0165,-0.0086,-0.0318,-0.0061,-0.0049,-0.0244,-0.0122,-0.0070,-0.0244,-0.0061,-0.0046,-0.0315,-0.0110,-0.0049,-0.0339,-0.0113,-0.0058,-0.0345,-0.0098,-0.0098,-0.0348,-0.0174,-0.0113,-0.0302,-0.0180,-0.0082,-0.0312,-0.0205,-0.0082,-0.0308,-0.0156,-0.0082,-0.0321,-0.0174,Pocket
